# 由 qingjian-dict-convert phrases 从语料相邻词组合挖出（总次数与对话语料次数都 ≥ 2000），读音由成分词拼出。词\t次数\t拼音
什么感觉	2593	shen me gan jue
好孩子	2593	hao hai zi
多说	2592	duo shuo
我做的	2592	wo zuo de
重了	2592	zhong le
也很好	2591	ye hen hao
吃呢	2589	chi ne
玩过	2589	wan guo
要喝	2589	yao he
刚刚好	2588	gang gang hao
小鲜肉	2588	xiao xian rou
晚上去	2588	wan shang qu
不是应该	2587	bu shi ying gai
回北京	2587	hui bei jing
想看你	2587	xiang kan ni
赶紧去	2587	gan jin qu
不公平	2585	bu gong ping
再找	2584	zai zhao
和我一起	2584	he wo yi qi
外面的	2583	wai mian de
挺大	2583	ting da
明天见	2582	ming tian jian
你就知道	2581	ni jiu zhi dao
每次都是	2580	mei ci dou shi
点到	2580	dian dao
不着急	2579	bu zhao ji
你寄	2579	ni ji
棒棒的	2578	bang bang de
五天	2577	wu tian
关心你	2577	guan xin ni
十一点	2577	shi yi dian
拔了	2577	ba le
最怕	2577	zui pa
男人的	2577	nan ren de
给你做	2576	gei ni zuo
要睡觉	2576	yao shui jiao
不快乐	2575	bu kuai le
时间是	2575	shi jian shi
喝咖啡	2573	he ka fei
我看的	2573	wo kan de
不过现在	2572	bu guo xian zai
吃饭啊	2572	chi fan a
没跟	2572	mei gen
点睡	2572	dian shui
今天好	2571	jin tian hao
我见过	2571	wo jian guo
谢谢哈	2570	xie xie ha
一年多	2569	yi nian duo
不忙	2569	bu mang
刷了	2568	shua le
怎么样啊	2568	zen me yang a
她有	2567	ta you
说句	2567	shuo ju
成都的	2566	cheng du de
去那	2565	qu na
怪我咯	2565	guai wo ge
你回复	2563	ni hui fu
你猜我	2563	ni cai wo
原来我	2563	yuan lai wo
需要我	2563	xu yao wo
你懂得	2562	ni dong de
男朋友了	2560	nan peng you le
最后一天	2558	zui hou yi tian
你也有	2556	ni ye you
只是说	2556	zhi shi shuo
来打	2556	lai da
看到他	2556	kan dao ta
你们就	2555	ni men jiu
去试试	2554	qu shi shi
来找我玩	2554	lai zhao wo wan
你们俩	2553	ni men lia
你坐	2553	ni zuo
我室友	2553	wo shi you
估计你	2552	gu ji ni
真是个	2552	zhen shi ge
都不行	2552	dou bu xing
不要这么	2551	bu yao zhe me
希望你能	2550	xi wang ni neng
给我发	2550	gei wo fa
都木有	2550	dou mu you
吓死我	2549	xia si wo
出去浪	2548	chu qu lang
自由行	2548	zi you xing
我也就	2547	wo ye jiu
都差不多	2546	dou cha bu duo
超级好看	2544	chao ji hao kan
还多	2544	hai duo
又能	2543	you neng
我挺	2543	wo ting
做到的	2542	zuo dao de
在我的	2542	zai wo de
我们也是	2542	wo men ye shi
爱上了	2542	ai shang le
好感动	2541	hao gan dong
也许是	2540	ye xu shi
不记得了	2539	bu ji de le
发来	2538	fa lai
欺负你	2538	qi fu ni
都开始	2538	dou kai shi
不舍得	2535	bu she de
好可爱啊	2535	hao ke ai a
很辛苦	2535	hen xin ku
爱啊	2535	ai a
都走	2535	dou zou
没见你	2531	mei jian ni
大半夜的	2530	da ban ye de
要跟我	2530	yao gen wo
个时间	2529	ge shi jian
头像是	2529	tou xiang shi
这个表情	2529	zhe ge biao qing
吃不胖	2528	chi bu pang
怎么破	2527	zen me po
坑了	2526	keng le
打到	2525	da dao
没事就	2525	mei shi jiu
被窝里	2525	bei wo li
出你的	2524	chu ni de
学到	2524	xue dao
最后一张	2524	zui hou yi zhang
现在去	2524	xian zai qu
要是我	2524	yao shi wo
边上	2524	bian shang
那是必须	2524	na shi bi xu
很奇怪	2523	hen qi guai
那好吧	2523	na hao ba
你这句话	2522	ni zhe ju hua
我觉得是	2522	wo jue de shi
半个小时	2521	ban ge xiao shi
该怎么办	2521	gai zen me ban
下次你	2520	xia ci ni
嫌弃你	2520	xian qi ni
可以约	2517	ke yi yue
回复的	2517	hui fu de
穿秋裤	2517	chuan qiu ku
偷了	2516	tou le
我就觉得	2516	wo jiu jue de
我早上	2515	wo zao shang
这个意思	2515	zhe ge yi si
一看就	2514	yi kan jiu
就好好	2514	jiu hao hao
也只能	2513	ye zhi neng
你来我	2513	ni lai wo
都是自己	2513	dou shi zi ji
带你吃	2511	dai ni chi
玩的开心	2510	wan de kai xin
真早	2510	zhen zao
会让你	2509	hui rang ni
无语了	2509	wu yu le
受不了了	2508	shou bu liao le
大点	2508	da dian
我关注	2508	wo guan zhu
能喝	2508	neng he
爱你了	2507	ai ni le
我都不敢	2506	wo dou bu gan
笑点	2506	xiao dian
也很喜欢	2505	ye hen xi huan
你忘了	2505	ni wang le
回老家	2505	hui lao jia
不都是	2504	bu dou shi
没有呀	2504	mei you ya
也不行	2503	ye bu xing
都说我	2503	dou shuo wo
你是什么	2502	ni shi shen me
骂了	2501	ma le
吃胖	2499	chi pang
太早了	2499	tai zao le
就到了	2499	jiu dao le
很对	2499	hen dui
心疼我	2499	xin teng wo
是你自己	2499	shi ni zi ji
要那么	2499	yao na me
那么长	2498	na me zhang
该说	2497	gai shuo
谢谢亲	2497	xie xie qin
说别人	2496	shuo bie ren
这么一说	2496	zhe me yi shuo
值得拥有	2495	zhi de yong you
现在还有	2494	xian zai hai you
真不错	2494	zhen bu cuo
不差	2493	bu cha
个人都有	2493	ge ren dou you
不理你	2491	bu li ni
你不喜欢	2491	ni bu xi huan
出来就	2490	chu lai jiu
三个人	2488	san ge ren
很是	2488	hen shi
想给你	2487	xiang gei ni
穿裙子	2487	chuan qun zi
单身的	2486	dan shen de
上过	2485	shang guo
不要想	2484	bu yao xiang
车了	2484	che le
出去的	2483	chu qu de
很赞	2483	hen zan
要小心	2483	yao xiao xin
都没看	2483	dou mei kan
期待期待	2482	qi dai qi dai
个假	2481	ge jia
你好看	2480	ni hao kan
怎么觉得	2480	zen me jue de
爱你们	2480	ai ni men
没变	2479	mei bian
十天	2478	shi tian
你值得	2477	ni zhi de
这里有	2477	zhe li you
都不一样	2477	dou bu yi yang
都没人	2477	dou mei ren
也会有	2476	ye hui you
内心的	2476	nei xin de
说得对	2476	shuo de dui
对不起我	2475	dui bu qi wo
我脸	2475	wo lian
小猫	2474	xiao mao
找我玩	2471	zhao wo wan
个男朋友	2468	ge nan peng you
我去年	2468	wo qu nian
我在你	2468	wo zai ni
自己要	2468	zi ji yao
那边的	2468	na bian de
不一样了	2467	bu yi yang le
你为	2467	ni wei
这边的	2467	zhe bian de
去掉	2466	qu diao
可能你	2466	ke neng ni
在我心里	2466	zai wo xin li
也是你	2465	ye shi ni
不是什么	2464	bu shi shen me
变好	2464	bian hao
衣服了	2463	yi fu le
比他	2462	bi ta
有气质	2460	you qi zhi
不喜欢的	2459	bu xi huan de
他就是	2459	ta jiu shi
我会的	2458	wo hui de
还那么	2458	hai na me
你咯	2457	ni ge
你把我	2457	ni ba wo
真不是	2457	zhen bu shi
应该可以	2456	ying gai ke yi
好乖	2455	hao guai
次是	2455	ci shi
不说我	2453	bu shuo wo
就是看	2453	jiu shi kan
晚安哦	2453	wan an o
你咋知道	2452	ni za zhi dao
要睡了	2452	yao shui le
信不信	2451	xin bu xin
原来你是	2451	yuan lai ni shi
宿舍的	2451	su she de
走心	2451	zou xin
你去哪	2449	ni qu na
知道你们	2449	zhi dao ni men
分手的	2448	fen shou de
那你们	2448	na ni men
坐火车	2447	zuo huo che
我上去	2447	wo shang qu
你的照片	2446	ni de zhao pian
总感觉	2446	zong gan jue
能这样	2446	neng zhe yang
脱了	2446	tuo le
你觉得我	2445	ni jue de wo
又可以	2445	you ke yi
迟到了	2445	chi dao le
去问	2443	qu wen
存在感	2443	cun zai gan
小胖	2443	xiao pang
又换	2438	you huan
就换	2438	jiu huan
回来看	2437	hui lai kan
辛苦的	2437	xin ku de
那句	2437	na ju
出来我	2436	chu lai wo
我看过	2436	wo kan guo
有你们	2436	you ni men
真的没有	2436	zhen de mei you
早起的	2435	zao qi de
能过	2435	neng guo
会做饭	2434	hui zuo fan
去重庆	2434	qu chong qing
有钱的	2434	you qian de
不啊	2432	bu a
先看	2432	xian kan
下次带	2430	xia ci dai
说点	2430	shuo dian
伤了	2429	shang le
你想的	2429	ni xiang de
在身边	2429	zai shen bian
不造	2428	bu zao
就发	2428	jiu fa
提醒我	2428	ti xing wo
买车	2427	mai che
这部剧	2426	zhe bu ju
不要让	2425	bu yao rang
没文化	2425	mei wen hua
给您	2425	gei nin
人想	2424	ren xiang
快乐哟	2424	kuai le yo
之前我	2422	zhi qian wo
喜欢小	2421	xi huan xiao
让你们	2420	rang ni men
注意点	2419	zhu yi dian
谁呢	2419	shui ne
说你是	2418	shuo ni shi
你们要	2416	ni men yao
最近好	2416	zui jin hao
给我介绍	2416	gei wo jie shao
要瘦	2415	yao shou
不问	2414	bu wen
回来吗	2414	hui lai ma
见人	2414	jian ren
今天天气	2413	jin tian tian qi
决定了	2412	jue ding le
好很多	2412	hao hen duo
很喜欢你	2412	hen xi huan ni
找对象	2411	zhao dui xiang
看到过	2411	kan dao guo
破了	2411	po le
好高	2410	hao gao
很晚	2410	hen wan
我不听	2410	wo bu ting
人知道	2409	ren zhi dao
人还是	2409	ren hai shi
哪种	2408	na zhong
真的想	2408	zhen de xiang
把头发	2407	ba tou fa
还是比较	2407	hai shi bi jiao
还是没有	2407	hai shi mei you
你比较	2406	ni bi jiao
我选择	2406	wo xuan ze
很烦	2405	hen fan
都跟	2405	dou gen
去不去	2404	qu bu qu
头发的	2404	tou fa de
没事啦	2404	mei shi la
对吗	2403	dui ma
看饿	2403	kan e
在说我	2402	zai shuo wo
好男人	2402	hao nan ren
来不来	2402	lai bu lai
饿死了	2402	e si le
在你的	2401	zai ni de
有这样的	2401	you zhe yang de
比我们	2401	bi wo men
那你要	2401	na ni yao
别吃	2400	bie chi
只是个	2400	zhi shi ge
你去吃	2398	ni qu chi
啥时候来	2398	sha shi hou lai
我学	2398	wo xue
还真的	2398	hai zhen de
长这么	2398	zhang zhe me
一打	2397	yi da
对身体	2397	dui shen ti
不换	2395	bu huan
玩啦	2395	wan la
谁呀	2395	shui ya
又会	2394	you hui
没遇到	2394	mei yu dao
约吗	2394	yue ma
谁家	2394	shui jia
飞了	2394	fei le
幸福哦	2392	xing fu o
现在还是	2392	xian zai hai shi
喝过	2390	he guo
坐了	2390	zuo le
知道要	2390	zhi dao yao
出来啊	2389	chu lai a
我弟	2389	wo di
有希望	2389	you xi wang
看不出	2389	kan bu chu
越看	2389	yue kan
不是去	2387	bu shi qu
好可爱的	2387	hao ke ai de
怎样的	2387	zen yang de
能打	2387	neng da
弄个	2386	nong ge
毕业快乐	2386	bi ye kuai le
麻烦你	2386	ma fan ni
走就走	2385	zou jiu zou
最想	2384	zui xiang
那么瘦	2384	na me shou
喜欢你了	2383	xi huan ni le
放到	2382	fang dao
那啥	2382	na sha
妈说	2381	ma shuo
就不好	2381	jiu bu hao
理解的	2381	li jie de
你也是哦	2380	ni ye shi o
男朋友的	2380	nan peng you de
看了你	2380	kan le ni
我们来	2378	wo men lai
要个	2378	yao ge
冬天的	2376	dong tian de
刚回来	2376	gang hui lai
敬业福	2376	jing ye fu
看多	2376	kan duo
你在家	2375	ni zai jia
你的时候	2373	ni de shi hou
太深	2373	tai shen
我高	2373	wo gao
换一个	2372	huan yi ge
睡个	2372	shui ge
给你送	2372	gei ni song
不是一般	2371	bu shi yi ban
会给你	2371	hui gei ni
我妈说	2371	wo ma shuo
你聊天	2368	ni liao tian
太爱	2368	tai ai
真的超	2368	zhen de chao
大眼睛	2367	da yan jing
爱我的	2366	ai wo de
过段时间	2366	guo duan shi jian
刚看完	2365	gang kan wan
可能就	2365	ke neng jiu
女人的	2365	nv ren de
就放	2365	jiu fang
过呢	2365	guo ne
打过	2364	da guo
真的特别	2364	zhen de te bie
想表达	2363	xiang biao da
十分钟	2362	shi fen zhong
干嘛去	2362	gan ma qu
需要一个	2362	xu yao yi ge
下次一起	2361	xia ci yi qi
我了吗	2361	wo le ma
有那么多	2361	you na me duo
看别人	2361	kan bie ren
二哥	2360	er ge
加油啦	2360	jia you la
是最美	2360	shi zui mei
后悔了	2359	hou hui le
浪费了	2359	lang fei le
要坚持	2359	yao jian chi
都长	2358	dou zhang
叫他	2357	jiao ta
很适合	2357	hen shi he
我会努力	2357	wo hui nu li
个电话	2356	ge dian hua
你变了	2356	ni bian le
也一直	2355	ye yi zhi
忙啊	2355	mang a
不理解	2354	bu li jie
快说	2354	kuai shuo
看看吧	2354	kan kan ba
超想	2354	chao xiang
太高了	2353	tai gao le
这下	2353	zhe xia
要不我	2352	yao bu wo
不能用	2351	bu neng yong
人爱	2351	ren ai
哪里看	2351	na li kan
挺多的	2351	ting duo de
谁给	2351	shui gei
起这么	2351	qi zhe me
还是有点	2351	hai shi you dian
不在家	2350	bu zai jia
对象了	2350	dui xiang le
好久没有	2349	hao jiu mei you
女朋友了	2348	nv peng you le
是不是在	2348	shi bu shi zai
你们真	2347	ni men zhen
才叫	2347	cai jiao
你下次	2346	ni xia ci
你带我	2346	ni dai wo
猜到	2346	cai dao
我们还是	2344	wo men hai shi
还爱	2344	hai ai
感觉了	2343	gan jue le
难过了	2342	nan guo le
能换	2341	neng huan
极了	2340	ji le
来武汉	2339	lai wu han
每天都是	2339	mei tian dou shi
我努力	2338	wo nu li
还是自己	2336	hai shi zi ji
打电话给	2335	da dian hua gei
晚安了	2335	wan an le
那你说	2334	na ni shuo
看谁	2333	kan shui
这回	2333	zhe hui
上午好	2332	shang wu hao
自己找	2332	zi ji zhao
不能让	2331	bu neng rang
跟你一起	2331	gen ni yi qi
不要钱	2330	bu yao qian
你的手	2330	ni de shou
机会了	2330	ji hui le
行不行	2330	xing bu xing
看着就	2329	kan zhe jiu
搞不懂	2328	gao bu dong
刚吃	2327	gang chi
怎么做到	2327	zen me zuo dao
出个	2326	chu ge
在梦里	2326	zai meng li
失败了	2326	shi bai le
我那个	2326	wo na ge
没有时间	2326	mei you shi jian
这么大的	2326	zhe me da de
坐飞机	2325	zuo fei ji
不瘦	2324	bu shou
发照片	2324	fa zhao pian
建议你	2324	jian yi ni
知道她	2324	zhi dao ta
好意思说	2323	hao yi si shuo
时间啊	2323	shi jian a
你哪里	2322	ni na li
太会	2321	tai hui
就真的	2321	jiu zhen de
没有好	2321	mei you hao
就不错	2319	jiu bu cuo
没走	2317	mei zou
一起过	2316	yi qi guo
也加油	2316	ye jia you
你在干嘛	2316	ni zai gan ma
遇到过	2316	yu dao guo
你晚上	2315	ni wan shang
票了	2315	piao le
你画	2314	ni hua
应该在	2311	ying gai zai
我不认识	2311	wo bu ren shi
呆了	2310	dai le
是怎样	2310	shi zen yang
画了	2310	hua le
自己吃	2310	zi ji chi
两天就	2309	liang tian jiu
没打	2309	mei da
夏天的	2308	xia tian de
多了吧	2308	duo le ba
好咯	2308	hao ge
我开心	2308	wo kai xin
月了	2308	yue le
也准备	2307	ye zhun bei
什么名字	2305	shen me ming zi
你还想	2305	ni hai xiang
好帅啊	2305	hao shuai a
好美啊	2305	hao mei a
我出去	2305	wo chu qu
今天吃	2304	jin tian chi
你咋这么	2304	ni za zhe me
你快回来	2303	ni kuai hui lai
好起来的	2303	hao qi lai de
就出来	2303	jiu chu lai
要啥	2303	yao sha
准备了	2302	zhun bei le
可以这样	2302	ke yi zhe yang
就自己	2302	jiu zi ji
这都是	2302	zhe dou shi
什么人	2301	shen me ren
你们两个	2301	ni men liang ge
我怕我	2301	wo pa wo
时候放假	2301	shi hou fang jia
控制不住	2300	kong zhi bu zhu
晚安好	2300	wan an hao
点钱	2300	dian qian
在哪里啊	2299	zai na li a
每天都要	2299	mei tian dou yao
你懂我	2298	ni dong wo
去接	2298	qu jie
可以给你	2297	ke yi gei ni
我长	2297	wo zhang
还来	2297	hai lai
心有	2296	xin you
这话说的	2296	zhe hua shuo de
你还好	2295	ni hai hao
白了	2295	bai le
天天在	2294	tian tian zai
我放	2294	wo fang
可以跟	2293	ke yi gen
名字了	2293	ming zi le
在厦门	2293	zai xia men
事啊	2292	shi a
对滴	2292	dui di
在纠结	2291	zai jiu jie
太短	2291	tai duan
太贵了	2291	tai gui le
中午吃	2290	zhong wu chi
要和你	2290	yao he ni
谢谢小	2290	xie xie xiao
还是看	2290	hai shi kan
都到	2290	dou dao
上班呢	2289	shang ban ne
好忙	2289	hao mang
我教	2289	wo jiao
给大家	2289	gei da jia
能好好	2289	neng hao hao
他给	2288	ta gei
你吃的	2288	ni chi de
羡慕我	2288	xian mu wo
也看到	2287	ye kan dao
你就会	2287	ni jiu hui
我妹	2287	wo mei
是朋友	2287	shi peng you
蛮好的	2287	man hao de
说谁	2287	shuo shui
谁要	2287	shui yao
吃不下	2286	chi bu xia
我告诉你	2286	wo gao su ni
真的可以	2286	zhen de ke yi
恩啊	2285	en a
这么高	2284	zhe me gao
不会说	2283	bu hui shuo
我去的	2283	wo qu de
更新了	2283	geng xin le
有点多	2283	you dian duo
这么巧	2283	zhe me qiao
不到啊	2282	bu dao a
和你的	2282	he ni de
安静的	2282	an jing de
去一次	2281	qu yi ci
看不清	2281	kan bu qing
自己吧	2280	zi ji ba
剪短发	2279	jian duan fa
和我的	2279	he wo de
知道这个	2278	zhi dao zhe ge
还是得	2278	hai shi de
不吃了	2277	bu chi le
多喝热水	2277	duo he re shui
敢说	2277	gan shuo
再加	2276	zai jia
可以自己	2276	ke yi zi ji
你推荐	2275	ni tui jian
很尴尬	2275	hen gan ga
就是有点	2274	jiu shi you dian
那人	2274	na ren
办啊	2273	ban a
时候啊	2272	shi hou a
昨天的	2272	zuo tian de
还喜欢	2272	hai xi huan
不好啊	2271	bu hao a
也祝你	2271	ye zhu ni
大太阳	2271	da tai yang
现在就是	2271	xian zai jiu shi
想玩	2270	xiang wan
是女的	2270	shi nv de
去当	2269	qu dang
好好享受	2269	hao hao xiang shou
走下去	2269	zou xia qu
去哪里了	2268	qu na li le
一天就	2266	yi tian jiu
吃面	2266	chi mian
时候了	2266	shi hou le
是今天	2265	shi jin tian
孤独的	2264	gu du de
没下	2264	mei xia
伤心了	2263	shang xin le
打扰了	2263	da rao le
是不能	2263	shi bu neng
没出	2263	mei chu
一个多月	2262	yi ge duo yue
不会去	2261	bu hui qu
还活着	2261	hai huo zhe
就想知道	2260	jiu xiang zhi dao
给我吧	2260	gei wo ba
负能量	2260	fu neng liang
你的心	2259	ni de xin
到我了	2259	dao wo le
快睡吧	2259	kuai shui ba
我个人	2259	wo ge ren
是认真	2259	shi ren zhen
点吗	2258	dian ma
聪明的	2258	cong ming de
开心快乐	2257	kai xin kuai le
总会有	2257	zong hui you
你怕是	2256	ni pa shi
这样吧	2256	zhe yang ba
很好奇	2255	hen hao qi
我开始	2255	wo kai shi
可以理解	2253	ke yi li jie
难啊	2253	nan a
一看就是	2252	yi kan jiu shi
低调低调	2252	di diao di diao
在这边	2252	zai zhe bian
第一眼	2252	di yi yan
你去了	2251	ni qu le
没救了	2251	mei jiu le
啥时	2250	sha shi
怕什么	2250	pa shen me
不关注	2248	bu guan zhu
神奇的	2248	shen qi de
等我回来	2247	deng wo hui lai
谢谢夸奖	2247	xie xie kua jiang
都叫	2247	dou jiao
不然你	2246	bu ran ni
工作啊	2246	gong zuo a
找到你	2246	zhao dao ni
知道呀	2245	zhi dao ya
刚睡醒	2244	gang shui xing
不能给	2243	bu neng gei
不那么	2243	bu na me
不会让	2242	bu hui rang
你也去	2242	ni ye qu
就吃了	2242	jiu chi le
就是这	2242	jiu shi zhe
才到	2242	cai dao
用手机	2241	yong shou ji
姐姐的	2240	jie jie de
你越来越	2239	ni yue lai yue
机会去	2239	ji hui qu
回去看	2238	hui qu kan
我抢	2238	wo qiang
要抱	2238	yao bao
那个小	2238	na ge xiao
不找我	2235	bu zhao wo
不熟	2235	bu shu
唱了	2235	chang le
那我要	2235	na wo yao
没人要	2234	mei ren yao
看清	2233	kan qing
要不要的	2233	yao bu yao de
不黑	2232	bu hei
以前我	2232	yi qian wo
也不喜欢	2231	ye bu xi huan
搞笑的	2231	gao xiao de
慢了	2230	man le
超级好	2230	chao ji hao
不管你	2229	bu guan ni
什么问题	2229	shen me wen ti
弱弱的	2229	ruo ruo de
毕业照	2229	bi ye zhao
饱了	2229	bao le
去年的	2228	qu nian de
有文化	2228	you wen hua
真的么	2228	zhen de me
你真好	2227	ni zhen hao
关心我	2227	guan xin wo
看人	2227	kan ren
真没有	2227	zhen mei you
选了	2227	xuan le
重庆的	2227	chong qing de
是女生	2226	shi nv sheng
真的觉得	2226	zhen de jue de
人少	2225	ren shao
我电话	2225	wo dian hua
看我们	2225	kan wo men
就带	2224	jiu dai
记住了	2224	ji zhu le
谢谢我	2224	xie xie wo
我曾经	2223	wo ceng jing
留个	2223	liu ge
不行的	2222	bu xing de
查了	2222	cha le
突然就	2222	tu ran jiu
那些人	2222	na xie ren
你还记得	2221	ni hai ji de
恍惚惚	2221	huang hu hu
你说过	2220	ni shuo guo
我画	2220	wo hua
不想要	2219	bu xiang yao
不接	2219	bu jie
发际线	2219	fa ji xian
不困	2218	bu kun
坚强的	2218	jian qiang de
我这几天	2217	wo zhe ji tian
期待你的	2217	qi dai ni de
在哪啊	2216	zai na a
怎么弄	2216	zen me nong
不加	2215	bu jia
信我	2215	xin wo
太胖	2215	tai pang
留了	2215	liu le
不请	2214	bu qing
你就说	2214	ni jiu shuo
准备睡	2214	zhun bei shui
想养	2214	xiang yang
无聊啊	2214	wu liao a
说给	2214	shuo gei
小宝贝	2213	xiao bao bei
老师说	2213	lao shi shuo
进去了	2213	jin qu le
办了	2212	ban le
聊了	2212	liao le
见不散	2212	jian bu san
你以为我	2211	ni yi wei wo
没有钱	2211	mei you qian
生日了	2211	sheng ri le
个月了	2210	ge yue le
好难受	2210	hao nan shou
起这么早	2210	qi zhe me zao
还让	2210	hai rang
深深的	2209	shen shen de
快乐啦	2208	kuai le la
我相信你	2208	wo xiang xin ni
求推荐	2208	qiu tui jian
已经不是	2207	yi jing bu shi
我是想	2207	wo shi xiang
我那天	2207	wo na tian
谈了	2206	tan le
想不想	2205	xiang bu xiang
出来你	2204	chu lai ni
吃午饭	2204	chi wu fan
看过了	2204	kan guo le
说一声	2204	shuo yi sheng
不行吗	2203	bu xing ma
祝你们	2203	zhu ni men
过得好	2202	guo de hao
长头发	2202	zhang tou fa
喜欢就好	2201	xi huan jiu hao
就醒了	2201	jiu xing le
你肿么	2200	ni zhong me
不老	2199	bu lao
好多次	2199	hao duo ci
对我的	2199	dui wo de
何以堪	2198	he yi kan
写作业	2198	xie zuo ye
回来了吗	2198	hui lai le ma
拉黑了	2198	la hei le
继续睡	2198	ji xu shui
一个我	2197	yi ge wo
那当然	2197	na dang ran
也快乐	2196	ye kuai le
早点睡觉	2196	zao dian shui jiao
还跟	2196	hai gen
你也来	2194	ni ye lai
开始我	2193	kai shi wo
不缺	2192	bu que
我好久	2192	wo hao jiu
看饿了	2192	kan e le
会爱	2191	hui ai
带回家	2191	dai hui jia
爱看	2191	ai kan
你看了	2188	ni kan le
去看电影	2188	qu kan dian ying
我都没有	2188	wo dou mei you
人跟	2187	ren gen
会好好	2187	hui hao hao
还穿	2187	hai chuan
刚吃完	2186	gang chi wan
发过	2185	fa guo
挺不错的	2185	ting bu cuo de
你难道	2184	ni nan dao
有钱了	2184	you qian le
气死了	2184	qi si le
个女	2183	ge nv
就是没有	2183	jiu shi mei you
恩呢	2183	en ne
玩得开心	2183	wan de kai xin
又到	2182	you dao
欢迎欢迎	2182	huan ying huan ying
写论文	2181	xie lun wen
别这么	2181	bie zhe me
可怜的娃	2181	ke lian de wa
要听	2181	yao ting
超多	2181	chao duo
角度问题	2180	jiao du wen ti
好爱	2179	hao ai
不懂我	2178	bu dong wo
又长	2178	you zhang
哪里来的	2178	na li lai de
有喜欢	2178	you xi huan
笑起来	2178	xiao qi lai
只要是	2177	zhi yao shi
就过	2177	jiu guo
用啊	2177	yong a
好点了	2176	hao dian le
怎么过	2176	zen me guo
感动了	2176	gan dong le
现在看	2176	xian zai kan
最好了	2175	zui hao le
其实就是	2174	qi shi jiu shi
最美好	2174	zui mei hao
可以给我	2173	ke yi gei wo
在减肥	2173	zai jian fei
我们俩	2173	wo men lia
当然要	2172	dang ran yao
是正常	2172	shi zheng chang
太对了	2171	tai dui le
我看到你	2171	wo kan dao ni
还木有	2171	hai mu you
现在你	2170	xian zai ni
绝了	2170	jue le
他好	2169	ta hao
好看呀	2169	hao kan ya
我永远	2169	wo yong yuan
明天晚上	2169	ming tian wan shang
不嫌弃	2168	bu xian qi
看小	2168	kan xiao
说一下	2168	shuo yi xia
会后悔	2167	hui hou hui
都没吃	2167	dou mei chi
不敢看	2166	bu gan kan
你放	2166	ni fang
来吧来	2166	lai ba lai
很丑	2165	hen chou
我去了	2165	wo qu le
羡慕的	2165	xian mu de
过啦	2165	guo la
一定去	2164	yi ding qu
上海了	2164	shang hai le
其实我是	2164	qi shi wo shi
很美好	2164	hen mei hao
打酱油	2164	da jiang you
不用担心	2163	bu yong dan xin
也是有	2163	ye shi you
说多	2162	shuo duo
你身上	2161	ni shen shang
我都会	2161	wo du hui
你老婆	2160	ni lao po
我好喜欢	2160	wo hao xi huan
不进去	2159	bu jin qu
你总是	2159	ni zong shi
只小	2159	zhi xiao
少吃点	2159	shao chi dian
有头屑	2158	you tou xie
看在	2158	kan zai
到那	2157	dao na
又看	2157	you kan
是事实	2157	shi shi shi
连着	2157	lian zhe
吃起来	2156	chi qi lai
太幸福了	2156	tai xing fu le
好像没有	2155	hao xiang mei you
人反驳	2154	ren fan bo
去呀	2154	qu ya
大吗	2154	da ma
有什么用	2154	you shen me yong
过一个	2154	guo yi ge
长胖了	2154	zhang pang le
我手	2152	wo shou
看到一个	2152	kan dao yi ge
试着	2152	shi zhe
我只知道	2151	wo zhi zhi dao
我在等	2151	wo zai deng
激动的	2151	ji dong de
多好啊	2150	duo hao a
周末快乐	2149	zhou mo kuai le
想谈	2149	xiang tan
羡慕了	2147	xian mu le
下午去	2146	xia wu qu
早上起来	2146	zao shang qi lai
火车上	2146	huo che shang
去西安	2145	qu xi an
能想	2145	neng xiang
要送	2144	yao song
不了我	2143	bu le wo
好大的	2143	hao da de
晚上我	2143	wan shang wo
次见	2143	ci jian
留点	2143	liu dian
你傻	2142	ni sha
我选	2142	wo xuan
说怎么	2142	shuo zen me
先说	2141	xian shuo
河南人	2141	he nan ren
现在要	2141	xian zai yao
要知道	2141	yao zhi dao
想说你	2140	xiang shuo ni
我倒	2140	wo dao
我晕	2140	wo yun
你等着	2139	ni deng zhe
在别人	2139	zai bie ren
挺有	2139	ting you
走着	2138	zou zhe
这么热	2138	zhe me re
不是这样	2137	bu shi zhe yang
样子的	2137	yang zi de
晚安好梦	2136	wan an hao meng
想走	2135	xiang zou
人家说	2134	ren jia shuo
我们这些	2134	wo men zhe xie
不可爱	2133	bu ke ai
你考	2133	ni kao
哇好	2133	wa hao
那应该	2133	na ying gai
包了	2132	bao le
看直播	2132	kan zhi bo
这么漂亮	2132	zhe me piao liang
再给你	2131	zai gei ni
去杭州	2131	qu hang zhou
看到这	2131	kan dao zhe
给你寄	2131	gei ni ji
没睡着	2130	mei shui zhao
腻了	2130	ni le
都打	2129	dou da
到票	2128	dao piao
他真	2126	ta zhen
都不懂	2126	dou bu dong
不会告诉	2125	bu hui gao su
要快乐	2125	yao kuai le
说走就	2125	shuo zou jiu
好是	2124	hao shi
就回去了	2124	jiu hui qu le
很有道理	2124	hen you dao li
难受了	2124	nan shou le
上次去	2123	shang ci qu
美得	2123	mei de
你知道吗	2122	ni zhi dao ma
又吃	2122	you chi
要放	2122	yao fang
你觉得呢	2121	ni jue de ne
我一天	2121	wo yi tian
说晚安	2121	shuo wan an
还没呢	2121	hai mei ne
回家就	2120	hui jia jiu
